probit
lunge
black,-.25426202
hispan,-.27377574
hsless,.01987113
college,-.03291757
male,-.06137266
lage65l,.0106069
lage6574,.01241581
lage75p,-.00714494
lhearte,.21013101
lstroke,.12237039
lcancre,.2226392
lhibpe,.08074444
ldiabe,.07878583
liadl1,.17001231
ladl12,.18250143
ladl3,.23947063
lsmoken,.24544746
lwidowed,-.01850835
lobese,.15396537
loverwt,.03255115
fhearte,-.04077485
fstroke,-.35966898
fcancre,-.07430152
fhibpe,-.0430842
fdiabe,-.10086551
fsmokev,.27794919
fsmoken,.22022693
fiadl1,.02833474
fadl12,.07435847
fadl3,.08320565
fwidowed,.04919168
fsingle,.0637918
fwork,.00620476
flogiearnx,-2.5584587
fwlth_nonzero,.0861679
floghatotax,-.83679616
flogaime,.00172539
flogq,.13105841
fshlt,.15287527
fanydb,-.0142381
frdb_na_2,.07989827
frdb_na_3,.14824123
frdb_na_4,.09090914
fanydc,.004
flogdcwlthx,.62802592
fobese,-.10050917
foverwt,-.08421772
logdeltaage,.21997249
lwork,-.00608179
llogiearnx,-.88197053
lwlth_nonzero,.09125122
lloghatotax,-2.0611435
ldiclaim,.02405096
lssiclaim,.09669689
lssclaim,.08172582
ldbclaim,-.12532927
lnhmliv,-.13933497
_cons,-3.4010213
