* Normal retirement age
1890	780
1891	780
1892	780
1893	780
1894	780
1895	780
1896	780
1897	780
1898	780
1899	780
1900	780
1901	780
1902	780
1903	780
1904	780
1905	780
1906	780
1907	780
1908	780
1909	780
1910	780
1911	780
1912	780
1913	780
1914	780
1915	780
1916	780
1917	780
1918	780
1919	780
1920	780
1921	780
1922	780
1923	780
1924	780
1925	780
1926	780
1927	780
1928	780
1929	780
1930	780
1931	780
1932	780
1933	780
1934	780
1935	780
1936	780
1937	780
1938	782
1939	784
1940	786
1941	788
1942	790
1943	792
1944	792
1945	792
1946	792
1947	792
1948	792
1949	792
1950	792
1951	792
1952	792
1953	792
1954	792
1955	794
1956	796
1957	798
1958	800
1959	802
1960	804
1961	804
1962	804
1963	804
1964	804
1965	804
1966	804
1967	804
1968	804
1969	804
1970	804
1971	804
1972	804
1973	804
1974	804
1975	804
1976	804
1977	804
1978	804
1979	804
1980	804
1981	804
1982	804
1983	804
1984	804
1985	804
1986	804
1987	804
1988	804
1989	804
1990	804
1991	804
1992	804
1993	804
1994	804
1995	804
1996	804
1997	804
1998	804
1999	804
2000	804
2001	804
2002	804
2003	804
2004	804
2005	804
2006	804
2007	804
2008	804
2009	804
2010	804
2011	804
2012	804
2013	804
2014	804
2015	804
2016	804
2017	804
2018	804
2019	804
2020	804
2021	804
2022	804
2023	804
2024	804
2025	804
2026	804
2027	804
2028	804
2029	804
2030	804
2031	804
2032	804
2033	804
2034	804
2035	804
2036	804
2037	804
2038	804
2039	804
2040	804
2041	804
2042	804
2043	804
2044	804
2045	804
2046	804
2047	804
2048	804
2049	804
2050	804
2051	804
2052	804
2053	804
2054	804
2055	804
2056	804
2057	804
2058	804
2059	804
2060	804
2061	804
2062	804
2063	804
2064	804
2065	804
2066	804
2067	804
2068	804
2069	804
2070	804
2071	804
2072	804
2073	804
2074	804
2075	804
2076	804
2077	804
2078	804
2079	804
2080	804
2081	804
2082	804
2083	804
2084	804
2085	804
2086	804
2087	804
2088	804
2089	804
2090	804
2091	804
2092	804
2093	804
2094	804
2095	804
2096	804
2097	804
2098	804
2099	804
2100	804
2101	804
2102	804
2103	804
2104	804
2105	804
2106	804
2107	804
2108	804
2109	804
2110	804
2111	804
2112	804
2113	804
2114	804
2115	804
2116	804
2117	804
2118	804
2119	804
2120	804
2121	804
2122	804
2123	804
2124	804
2125	804
2126	804
2127	804
2128	804
2129	804
2130	804
2131	804
2132	804
2133	804
2134	804
2135	804
2136	804
2137	804
2138	804
2139	804
2140	804
2141	804
2142	804
2143	804
2144	804
2145	804
2146	804
2147	804
2148	804
2149	804
2150	804

