probit
died
black,.0330452
hispan,-.10822724
hsless,.01536487
college,-.02153265
male,.22693442
lage65l,.01405018
lage6574,.03598473
lage75p,.04733864
lhearte,.15303761
lstroke,.14850755
lcancre,.60663389
lhibpe,.12127594
ldiabe,.16334171
llunge,.37073171
liadl1,.2266256
ladl12,.28112764
ladl3,.60123872
lsmoken,.11010148
lwidowed,-.00300158
fhearte,.04758332
fstroke,.02207276
fcancre,-.29562162
fhibpe,-.01833454
fdiabe,.13688926
flunge,-.07839309
fsmokev,.1179636
fsmoken,.14726585
fiadl1,.09071453
fadl12,.01028785
fadl3,-.10100888
fwidowed,.06182153
fsingle,.07332963
fwork,-.17391699
flogiearnx,2.8115247
fwlth_nonzero,-.00524411
floghatotax,.42040314
flogaime,-.0844276
flogq,.42199498
fshlt,.128245
fanydb,.00006235
frdb_na_2,.07774677
frdb_na_3,.05513852
frdb_na_4,.09645194
fanydc,-.14085803
flogdcwlthx,1.8928524
lwork,.02741353
llogiearnx,-6.020502
lwlth_nonzero,.03280064
lloghatotax,-1.4443404
ldiclaim,-.0500391
lssiclaim,.28935931
lssclaim,-.05305339
ldbclaim,-.13605261
lnhmliv,.71029444
_cons,-3.5296612
